Website;Label
alodokter.com;good
job2go.id;good
job2go.net;good
kiehls.co.id;good
sympheos.abbott.com;good
jayindo.id;good
bima.tri.co.id;good
my.tri.co.id;good
bimaplus.tri.co.id;good
internet.tri.co.id;good
mytri.tri.co.id;good
paydollar.co.id;good
aspirasi.co.id;good
flashjob.blue;good
licorice.pink/?locale=indo;good
aws.amazon.com/id;good
sixtydb.com;good
yodu.id;good
toko1001.id;good
sephora.co.id;good
pede.id;good
updigitaltransmilenial.co.id;good
propertilord.co.id;good
warefleet.com;good
otobayar.com;good
ebiz:cms.mncbank.co.id;good
wahedinvest.co.id;good
klikumkm.co.id;good
dayaauto.co.id;good
coopaccess.co.id;good
smartacademyindonesia.com;good
sukuplanetapp.com;good
balimall.id;good
klarsmile.com;good
danacoin.com;good
maingame.com;good
maudana.com;good
danafix.id;good
spots.co.id;good
bizhare.id;good
netray.id;good
callink.id;good
klikcair.com;good
cnaindo.com;good
indosaku.id;good
sukandaonelink.com;good
bucketlistplan.co.id;good
jovee.id;good
lifepack.id;good
rajastore.id;good
cairlekas.com;good
steveziogames.com;good
verihubs.com;good
orbitinbisnis.com;good
kspbinar.co.id;good
interactive.co.id/product/my-profit;good
dna-ku.com;good
healthwealthint.com;good
vmx.id;good
88bangunan.co.id;good
k-net.co.id;good
duithape.com;good
wix.comgoogle.com;good
dynafleetonline.com;good
caretrackvolvo.com/caretrack;good
fundtasticplus.co.id;good
aindo.co.id;good
bisabeli.id;good
assemblrworld.co.id;good
obatin.id;good
yukepo.com;good
ottencoffee.co.id;good
fvtech.id;good
keepo.me;good
erdikha.com;good
invesnow.id;good
nicepay.co.id;good
ottocash.id;good
k-vision.tv;good
mcdelivery.co.id;good
v-tax.id;good
sijago.pnmim.com;good
adamodal.co.id;good
ojire.co.id;good
logol.co.id;good
ebpr.co.id;good
id.mart.blue/id;good
getfanita.com;good
bussr.co.id;good
tron.id;good
inkuisit.com;good
ebuy.com;good
superindo.co.id;good
l-eliving.com;good
pinjamindo.co.id;good
modalnasional.co.id;good
logisklik.com;good
bursadana.id;good
mncplay.id;good
gaji.id;good
migo-ebike.id;good
foodnesia.id;good
sbuxcard.com;good
starbucks.co.id;good
bliaja.com;good
sipundi.id;good
qlue.co.id;good
dutasaranainformatika.com;good
sinarmasmsiglife.co.id;good
igrow.asia;good
ditoko.com;good
fundtastic.co.id;good
niagahoster.co.id;good
hallobumil.id;good
starmakerstudios.com;good
vibicloud.com;good
koreaversikamu.co.id;good
osleindonesia.com;good
bakoelpulsa.id;good
harsya.com;good
pintek.id;good
tokozoom.com;good
beautyhaul.com;good
youngliving.com/id_id;good
motionfunds.id;good
kspbmb.com;good
jlm.net.id;good
kspsjg.com;good
myindoqurban.com;good
pramdana.co.id;good
kelaskoding.id;good
cakrawalaproteksi.com;good
mitraruma.com;good
klikasuransiku.com;good
bursahukum.co.id;good
julizar.id;good
tunaiku.com;good
bukalapak.com/bukapengadaan;good
bsbksp.org;good
visionplus.id;good
greataxchange.greateasterngeneral.com;good
bola.net;good
otosia.com;good
merdeka.com;good
bola.com;good
fimela.com;good
kapanlagi.com;good
pizzahut.co.id;good
niagara.my.id;good
mobile.intismac.com;good
senyumku.com;good
kreditkerenbanget.com;good
digidesa.com;good
raksaonline.com;good
viplus.id;good
smartsolutions.sg;good
bitubi.id;good
mncvision.id;good
cigna.co.id;good
lakuloka.id;good
vestora.id;good
heytimmy.co.id;good
tunaikodak.com;good
bukainvestasi.com;good
detelnetworks.id;good
legalforte.id;good
knowme.link;good
infokes.id;good
mangdropship.id;good
sejahterapratama.com;good
gumugu.com;good
redkendi.com;good
sunlife.co.id;good
client.sunlife.co.id;good
cryptoindex.id;good
konsultanku.co.id;good
danaku.com;good
pinkmoney.com;good
dompetkita.com;good
b2b.sunlife.co.id/sun-connect-advisor;good
tunaibold.com;good
actionpay.co.id;good
quickqris.id;good
vitaminmobil.id;good
vivahealth.co.id;good
bukalapak.com;good
essenzo.co.id;good
pfimegalife.co.id;good
chatat.id;good
tester.teman-sehat.co.id;good
temprina.co.id;good
transindodata.com;good
bosbiller.com;good
play.google.com/store/apps/details?id=id.co.ppobnusantara.ppobnusantara;good
salvusmart.id;good
tatskola.id;good
freightpair.com;good
andalin.com;good
titipbeliin.com;good
places.teman-sehat.co.id;good
superapp.id;good
insankreatif.co.id;good
ebanking.ctbcbank.co.id/corp/authenticationcontroller?__start_tran_flag__=y&formsgroup_id__=authenticationfg&__event_id__=load&fg_buttons__=load&action.load=y&authenticationfg.login_flag=1&bank_id=bci&language_id=001;good
ebanking.ctbcbank.co.id/retail/authenticationcontroller?formsgroup_id__=authenticationfg&__start_tran_flag__=y&__fg_buttons__=load&action.load=y&authenticationfg.login_flag=1&bank_id=bci;good
digitalexchange.id;good
eloan.ctbcbank.co.id/danacinta;good
rbb-world.com;good
artaku.id;good
inspiremultisolusindo.com;good
popaket.com;good
kreditlist.com;good
ptsmi.id;good
kredinesia.id;good
net89.pro;good
shop.mercedes-benz.com/en-id/shop/srp/vehicle;good
bitocto.com;good
masmediabuanapustaka.co.id;good
mylawyers.id;good
finku.id;good
linejobs.id;good
mapgiftvoucher.com;good
kesato.com;good
scanina.com;good
demosid.karyabangun.co.id;good
fundex.id;good
ctbcbank.co.id;good
etiqa.co.id;good
unicoop.id;good
store.penawarlegendamaju.co.id;good
mydoctors.id;good
tokocrypto.com;good
mitraedu.id;
gudanggame.id;good
nonostyle.id;good
reeracoen.co.id;good
fello.id;good
axa.co.id;good
vidio.com;good
webclaim.admedika.co.id;good
bsa.id;good
beesfunding.id;good
intl.qingcloud.com;good
ayobantuin.com;good
net-up.id;good
ayoreal.com;good
snackvideo.com;good
onindonesia.id;good
gramediaedukasi.co.id;good
urus.co.id;good
lababook.com;good
awan.io;good
primadana.com;good
ppobnusantara.com;good
marigo.id;good
kontrakhukum.com;good
sasuka.co.id;good
ritzuka.com;good
sasuka.online;good
bigflip.id;good
flip.id;good
kspsdh.com;good
kiosbank.id;good
initio.id;good
prolinefinance.co.id;good
pgmall.co.id;good
situansan;good
shafiq.id;good
karyabangun.co.id/e-shop;good
karyabangun.co.id;good
business.grivy.com;good
asianet.co.id;good
empatkali.co.id;good
dekoruma.com;good
solusi-ku.id;good
octoclicks.co.id;good
pt-bot.com;good
id.zipx.com;good
coinvestasi.com;good
generali.co.id;good
grab.com;good
sooplai.com;good
bimbelmc.com;good
aigens.com;good
aktivaku.id;good
aktivaku.com;good
paola.id;good
venteny.co.id;good
bantulegal.id;good
solusilegalindo.co.id;good
garap.in;good
paydinar.id;good
papitupisyariah.com;good
bursaku.id;good
dwidajayatama.com;good
myboost.id;good
benihbersama.id;good
xaham.id;good
payuung.com;good
newbalance.co.id;good
reebok.id;good
crocs.co.id;good
kidzstation.asia;good
skechers.id;good
planetsports.asia;good
nyaman.online;good
ksptpi.com;good
tshirt-gld.com;good
indonesea.id;good
prudential.co.id;good
kioshukum.id;good
pruaccess.prudential.co.id;good
report.poshub.id;good
prumedical.prudential.co.id;good
bindcover.com;good
duhasyariah.id;good
heksainsurance.co.id;good
pttiga-menara-agung.business.site;good
rups.bimaregistra.co.id;good
synergybizcenter.com;good
misteraladin.com;good
aksatakyc.id;good
fullertonhealth.co.id;good
ptnolfininternasional.com;good
cityvision.tech;good
stripeindonesia.id;good
aldmic.com;good
pruworks.prudential.co.id;good
birucreative.com;good
gcoop.co.id;good
mamikos.co.id;good
payment.prudential.co.id;good
id.kitabisa.com;good
arahenvironmental.com;good
sahabatsampulo.tokosip.com;good
kitahemat.com;good
bhinneka.com;good
bluewhale.bhinneka.com;good
mnci-net.id/epolicy;good
langsungbelanja.com;good
sydeloud.com;good
posgo.id;good
kspdmb.com;good
thefthing.com;good
pasarpolis.io;good
idompet.id;good
finture.id;good
klaklik.com;good
kartunet.id;good
codemi.co.id;good
garasi.id;good
moojol.com;good
semarcold.com;good
dci-indonesia.com;good
pinjemsaja.id;good
digiscore.id/ekyc;good
digiscore.id/creditscoring;good
bbxfintech.co.id;good
kiens.co.id;good
calling.airudder.com;good
prodana.id;good
kreditmu.com;good
kpexpress.id;good
app.kreditplus.com;good
lbs.id;good
revou.co;good
walletku.com;good
spotgue.com;good
flashmobile.co.id;good
superyou.co.id;good
ggpin.id;good
bookingdokter.com;good
jpstore.id;good
hiberlin.co.id;good
myrobin.id;good
kisatour.id;good
yeahmeshi.com;good
app.palmoiltrace.com;good
app.cocoatrace.com;good
paskomnas.com;good
carisayur.com;good
amandigital.id;good
fulusme.id;good
rantau.co.id;good
jumpa.id;good
sentradata.id;good
cdi-systems.com;good
halalpedia.com;good
hyppe.id;good
horecart.id;good
gudangada.id;good
lintasone.com;good
kitabeli.id;good
po.co.id;good
runsystem.id;good
goodedu.id;good
blob.id;good
yomariinternational.com;good
teach.kupu.id;good
kupu.id;good
mykas.co.id;good
rna.id;good
bdrive.id;good
kamisatu.id;good
gudanglogistik.id;good
klikdiabetes.com;good
moringaku.com;good
mci-world.com;good
insurance.grab-sure.com/pax/id;good
oriflame.co.id;good
nuamooreaindonesia.com;good
indepay.com;good
cakravala.com;good
vave.co.id;good
uatas.id;good
oneconnectft.co.id;good
nap.net.id;good
bolehdicoba.com;good
biogreenscience.com;good
linebizid.com/id;good
mediainovasi.id;good
nmcborneo.com;good
dolpheen.id;good
desty.app;good
catchadeal.id;good
bekalhidup.com;good
sequisez.sequis.co.id;good
bospremi.com;good
okeklinik.com;good
geonet.me;good
truckking.id;good
hooura.com;good
visiku.co.id;good
eduon.id;good
babyshopstores.id;good
maxfashions.id;good
chubbcargoadvantage.com;good
mookee.co.id;good
bstar.bhinnekalife.com;good
blat.bhinnekalife.com;good
bhinnekalife.com;good
djelas.id;good
bcafinance.co.id;good
punya.cigna.co.id;good
cbank.icbc.co.id;good
esign.id;good
starpoin.id;good
t-smartoffice.com;good
kelaspedia.id;good
ap.studio.chubb.com/id/xl-axiata/pweb/mpi/en/home;good
chubbtravelinsurance.co.id;good
perpuskita.id;good
milagros.co.id;good
unicity.com;good
pempem.org;good
asliri.id;good
leholeh.co.id;good
rupiahtoken.com;good
fuse.co.id;good
potretwarta.co.id;good
eksiku.com;good
oyindonesia.com/id;good
intrajasa.id;good
lemonilo.com;good
jafra.co.id;good
asakita.id;good
ukabima.id;good
amalan.com/id;good
zenius.net;good
ctrip360.com;good
elevenia.co.id;good
id.leomaster.com;good
person-app.teman-sehat.co.id;good
vitality.co.id;good
kiocha.com;good
zicare.id;good
koperasikencanamadani.co.id;good
asuransireceh.co.id;good
adjek.id;good
ns1.esdm.go.id;good
zkesdmta1.esdm.go.id;good
jadwal.sjp2.esdm.go.id;good
conference.esdm.go.id;good
ns4.esdm.go.id;good
micollabpoc.pertamina.com;good
rnd.pertamina.com;good
ptmkpexepoc.pertamina.com;good
ptmkpotd.pertamina.com;good
mbgpoc.pertamina.com;good
lc1.pertamina.com;good
sppbe.pertamina.com;good
lc2.pertamina.com;good
mx2.pertamina.com;good
lc3.pertamina.com;good
wabox.pge.pertamina.com;good
mx3.pertamina.com;good
phe.pertamina.com;good
mx5.pertamina.com;good
mobile.phe.pertamina.com;good
usa.pertamina.com;good
scm.phe.pertamina.com;good
cpanel.sjp2.esdm.go.id;good
lubowa.lub.pertamina.com;good
sip.phe.pertamina.com;good
lyncdiscover.phe.pertamina.com;good
schedule.pertamina.com;good
easyschedule.pertamina.com;good
secure.pertamina.com;good
meeting.pertamina.com;good
agenlpg.pertamina.com;good
airwatch.pertamina.com;good
stakeholder.sjp2.esdm.go.id;good
pepc.pertamina.com;good
i-serv.lc.pertamina.com;good
industrialfuel.pertamina.com;good
pge.pertamina.com;good
ptmmail.pertamina.com;good
mail.pge.pertamina.com;good
gasdom.pertamina.com;good
pertaminaclean.pertamina.com;good
lweb.phe.pertamina.com;good
lwac.phe.pertamina.com;good
aviation.pertamina.com;good
video.pertamina.com;good
sf.phe.pertamina.com;good
piep.pertamina.com;good
mdm.phe.pertamina.com;good
appbo.phe.pertamina.com;good
ns2.javanic.com;good
mx6.pertamina.com;good
mx8.pertamina.com;good
surat.sjp2.esdm.go.id;good
lmeet.phe.pertamina.com;good
ns1.javanic.com;good
mx7.pertamina.com;good
appcont.phe.pertamina.com;good
mx4.pertamina.com;good
ns1.gasnet.id;good
ns2.gasnet.id;good
pgn-co-id.mail.protection.outlook.com;good
mail.pgn.co.id;good
mx1.pln.co.id;good
webmail2.pln.co.id;good
mx0.pln.co.id;good
mail.pheonwj.pertamina.com;good
chat123.pln.co.id;good
dialin.pheonwj.pertamina.com;good
sip.pheonwj.pertamina.com;good
lyncdiscover.pheonwj.pertamina.com;good
rds.pheonwj.pertamina.com;good
meet.pheonwj.pertamina.com;good
eproc.pln.co.id;good
catat.sjp2.esdm.go.id;good
ipot.pheonwj.pertamina.com;good
lyncrproxy.pheonwj.pertamina.com;good
layanan.pln.co.id;good
mail.phewmo.pertamina.com;good
kmpln.pln.co.id;good
amsaceh.pln.co.id;good
simpp-pusmankon.pln.co.id;good
bbo.pln.co.id;good
amor.pln.co.id;good
ams.pln.co.id;good
pln.co.id;good
smtp2.pln.co.id;good
amspusenlis.pln.co.id;good
amskitsbu.pln.co.id;good
hosting.pln.co.id;good
ns1.iconpln.net.id;good
eproc-lpse.pln.co.id;good
ns2.esdm.go.id;good
mx-1.len.co.id;good
xen.lampung.pln.co.id;good
eproc.len.co.id;good
amslampung.pln.co.id;good
mail.len.co.id;good
p3bjawabali.pln.co.id;good
spkk.pln.co.id;good
jatim.pln.co.id;good
kam.jatim.pln.co.id;good
forum.pln.co.id;good
sjp2.esdm.go.id;good
webdisk.pusdiklat-minerba.esdm.go.id;good
ns4.moratelindo.net.id;good
ns3.moratelindo.net.id;good
jabarbanten.pln.co.id;good
mail1.krakatausteel.com;good
mx1.krakatausteel.com;good
mail2.krakatausteel.com;good
suluttenggo.pln.co.id;good
eos.krakatausteel.com;good
cpanel.pusdiklat-minerba.esdm.go.id;good
simkpnas.pln.co.id;good
ks-clg-exe02v.krakatausteel.com;good
ks-clg-exe01v.krakatausteel.com;good
optimus.pln.co.id;good
amsunit.pln.co.id;good
ehcm-ntt.pln.co.id;good
maildrc.krakatausteel.com;good
ns.len.co.id;good
mx1.indonesian-aerospace.com;good
ns1.indosite.com;good
mx2.indonesian-aerospace.com;good
ns2.indosite.com;good
dns1.krakatausteel.com;good
dns2.krakatausteel.com;good
e-career2.pindad.com;good
ns1.pindad.com;good
mail.pusdiklat-minerba.esdm.go.id;good
ns2.pindad.com;good
ks-clg-mail01n.corp.krakatausteel.com;good
autodiscover.krakatausteel.com;good
clouds.pindad.com;good
mail1.indonesian-aerospace.com;good
ns1.indonesian-aerospace.com;good
pindad-com.p30.mxthunder.net;good
webmail.pusdiklat-minerba.esdm.go.id;good
pindad-com.p40.mxthunder.net;good
relay1.indonesian-aerospace.com;good
pindad-com.p20.mxthunder.net;good
pindad-com.p10.mxthunder.com;good
relay2.indonesian-aerospace.com;good
relay3.indonesian-aerospace.com;good
relay4.indonesian-aerospace.com;good
surat.pusdiklat-minerba.esdm.go.id;good
cctvdirgantara.indonesian-aerospace.com;good
mail.indonesian-aerospace.com;good
rds.pal.co.id;good
ns2.scbd.net.id;good
recruitment.indonesian-aerospace.com;good
mailgate.scbd.net.id;good
exchange.pal.co.id;good
ns1.scbd.net.id;good
dahana.id;good
ns1.dahana.id;good
ns2.dahana.id;good
smtp.dahana.id;good
smtp.pln.co.id;good
e-career.pindad.com;good
admin-ecareer.pindad.com;good
ns1.jalawave.net;good
pusdiklat-minerba.esdm.go.id;good
mx-corp2.skyline.net.id;good
ns2.jalawave.net;good
mx-corp.skyline.net.id;good
dns1.masterweb.com;good
mailserver.pal.co.id;good
dns3.masterwebnet.com;good
mail.inuki.co.id;good
dns2.masterweb.net;good
sbymarine.com;good
ns2.niagahoster.com;good
jdih.minerba.esdm.go.id;good
dns4.masterweb.net;good
ns1.niagahoster.com;good
vmeoffice.perhutani.co.id;good
internal.perhutani.co.id;good
simsdm.perhutani.co.id;good
rekrutmen.perhutani.co.id;good
simpht.perhutani.co.id;good
vmhistory.perhutani.co.id;good
mx1.inti.co.id;good
simkp.minerba.esdm.go.id;good
alt3.aspmx.l.google.com;good
layanan.perhutani.co.id;good
alt4.aspmx.l.google.com;good
mx5.inti.co.id;good
alt2.aspmx.l.google.com;good
dns4.masterweb.net.m;good
media.sjp2.esdm.go.id;good
ppsdm-geominerba.esdm.go.id;good
sm.inti.co.id;good
alt1.aspmx.l.google.com;good
samreader.inti.co.id;good
helpdesk-dds.inti.co.id;good
inhutani1.co.id;good
afis.inti.co.id;good
mail.inhutani1.co.id;good
recruitment.inti.co.id;good
as2-test.inti.co.id;good
intipbx.inti.co.id;good
lha.esdm.go.id;good
mail.inhutani-2.co.id;good
inhutani3.co.id;good
webdisk.inhutani3.co.id;good
cpanel.inhutani3.co.id;good
webmail.inhutani3.co.id;good
sipeka.esdm.go.id;good
ftp.inhutani3.co.id;good
autodiscover.inhutani3.co.id;good
ns2.rumahosting.com;good
ns1.rumahosting.com;good
ns8221.hostgator.com;good
mail.inhutani4.co.id;good
ns8222.hostgator.com;good
ns1.perinus.co.id;good
ns2.perinus.co.id;good
seleksiterbuka.esdm.go.id;good
mail.perinus.co.id;good
db.ptpn1.co.id;good
attendance.ptpn1.co.id;good
ns2.cbncloud.net;good
ns1.cbncloud.net;good
ns3.cbncloud.net;good
wbs.ptpn1.co.id;good
ns14c.daxa.net;good
ns15c.daxa.net;good
agenda.kerjasama.esdm.go.id;good
ptpn1.co.id;good
ns1.byethost13.org;good
ns2.byethost13.org;good
aspmx.l.google.com;good
nsid1.rumahweb.com;good
elliot.ns.cloudflare.com;good
hera.ns.cloudflare.com;good
nsid3.rumahweb.biz;good
mail.ptpn4.co.id;good
id3.domainesia.com;good
id1.domainesia.com;good
ns4.telkomhosting.com;good
cpanel.ptpn6.com;good
mail.ptpn6.com;good
db.kerjasama.esdm.go.id;good
mail.ptpn7.com;good
ns1.ptpn8.co.id;good
nsid4.rumahweb.org;good
id4.domainesia.com;good
id2.domainesia.com;good
ns3.telkomhosting.com;good
ns1.ptpn7.com;good
ns2.ptpn8.co.id;good
absensi.ptpn8.co.id;good
nsid2.rumahweb.net;good
webdisk.absensi.ptpn8.co.id;good
cpanel.absensi.ptpn8.co.id;good
webmail.absensi.ptpn8.co.id;good
webdisk.ptpn8.co.id;good
cpanel.ptpn8.co.id;good
webmail.ptpn8.co.id;good
gunungmas.ptpn8.co.id;good
mail.ptpn8.co.id;good
smartpresence.ptpnix.co.id;good
aplikasi.ptpnix.co.id;good
autodiscover.ptpnix.co.id;good
smtp.ptpn10.co.id;good
apps.ptpnix.co.id;good
aka.ptpn11.co.id;good
webdisk.kerjasama.esdm.go.id;good
ns2.idcloudhosting.com;good
qa.paketlelang.ptpn11.co.id;good
api.ptpn11.co.ido.id.id;good
elearning.ptpn11.co.id;good
zkesdmta2.esdm.go.id;good
cpanel.kerjasama.esdm.go.id;good
dev.xitani.ptpn11.co.id;good
qa.spj.ptpn11.co.id;good
reqmaterial.ptpn11.co.id;good
pkbl.ptpn11.co.id;good
webmail.kerjasama.esdm.go.id;good
mail.ptpn11.co.id;good
offfarm.ptpn11.co.id;good
qa.sdm.ptpn11.co.id;good
onfarm.ptpn11.co.id;good
dash.ptpnix.co.id;good
klausul.kerjasama.esdm.go.id;good
ns1.minerba.esdm.go.id;good
daftar.kerjasama.esdm.go.id;good
mail2.minerba.esdm.go.id;good
ns2.minerba.esdm.go.id;good
daftarks.kerjasama.esdm.go.id;good
contacts.kerjasama.esdm.go.id;good
rapat.kerjasama.esdm.go.id;good
cpanel.minerba.esdm.go.id;good
mail.minerba.esdm.go.id;good
pusdiklat-tmb.esdm.go.id;good
periminerba.esdm.go.id;good
webdisk.pusdiklat-tmb.esdm.go.id;good
calculator2050.esdm.go.id;good
cpanel.pusdiklat-tmb.esdm.go.id;good
mail.pusdiklat-tmb.esdm.go.id;good
webmail.pusdiklat-tmb.esdm.go.id;good
kerjasama.esdm.go.id;good
psbe.esdm.go.id;good
ns2.esdm.go.id.id;good
mx10.pertamina.com;good
survei.sjp2.esdm.go.id;good
sistem.kerjasama.esdm.go.id;good
info.kerjasama.esdm.go.id;good
lc4.pertamina.com;good
pertagasniaga.pertamina.com;good
lc5.pertamina.com;good
lublsweb.lub.pertamina.com;good
dialin.lub.pertamina.com;good
tekmira.esdm.go.id;good
sip.lub.pertamina.com;good
ns1.tekmira.esdm.go.id;good
lyncdiscover.lub.pertamina.com;good
meet.lub.pertamina.com;good
iic.pertamina.com;good
mail2.lc.pertamina.com;good
webdisk.sjp2.esdm.go.id;good
web.lc.pertamina.com;good
mail1.lc.pertamina.com;good
rnc.lc.pertamina.com;good
elearning.lc.pertamina.com;good
psomcsi.lc.pertamina.com;good
